1302,p,
1303,p,
1304,p,
1305,p,
1306,p,
1307,p,
1308,p,
1309,a,
1310,p,
1311,a,
1312,p,
1313,p,
1314,a,
1315,p,
1316,p,
1317,p,
1318,p,
1319,p,
1320,p,
1321,p,
1322,p,
1323,p,
1324,p,
1325,p,
1326,a,
1327,p,
1328,p,
1329,a,
1330,p,
1331,p,
1332,p,
1333,p,
1334,p,
1335,a,
1336,p,
1337,p,
1338,p,
1339,a,
1340,a,
1341,p,
1342,p,
1343,p,
1344,p,
1345,p,
1346,p,
1347,p,
