1005,p,
1006,p,
1007,p,
1008,p,
1009,p,
1010,p,
1011,p,
1012,a,
1013,p,
1014,p,
1015,p,
1016,a,
1017,a,
1018,p,
1019,p,
1020,p,
1021,p,
1022,p,
1023,p,
1024,p,
1025,p,
1026,p,
1027,p,
1028,a,
1029,p,
1030,p,
1031,a,
1033,p,
1032,p,
1034,a,
1035,a,
1036,p,
1037,p,
1038,p,
