1517,a,
1507,a,
1508,p,
1509,p,
1510,p,
1511,p,
1512,p,
1513,p,
1514,p,
1515,p,
1516,p,
1506,p,
1518,p,
1519,p,
1520,p,
1521,p,
1522,p,
1523,p,
1524,p,
1525,p,
1526,p,
1527,p,
1496,p,
1486,p,
1487,p,
1488,p,
1489,p,
1490,p,
1491,p,
1492,p,
1493,p,
1494,p,
1495,p,
1497,p,
1498,p,
1499,p,
1500,p,
1501,p,
1502,p,
1503,p,
1504,p,
1505,p,
1485,p,
